LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,ParameterList
1411,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 53, boot = 12, init = 36, finish = 5",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1412,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_37 stored as bytes in memory (estimated size 939.0 B, free 835.5 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1413,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_36 stored as bytes in memory (estimated size 912.0 B, free 836.4 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1414,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 41, boot = 9, init = 31, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1415,17/06/20,05:11:08,INFO,executor.Executor, Finished task 35.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1416,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 48, boot = 17, init = 25, finish = 6",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1417,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 51, boot = 8, init = 38, finish = 5",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1418,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_38 stored as bytes in memory (estimated size 974.0 B, free 837.4 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1419,17/06/20,05:11:08,INFO,storage.MemoryStore," Block rdd_42_39 stored as bytes in memory (estimated size 877.0 B, free 838.2 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1420,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 40, boot = 24, init = 16, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1421,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 42, boot = 22, init = 20, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1422,17/06/20,05:11:08,INFO,executor.Executor, Finished task 36.0 in stage 26.0 (TID 1206). 2705 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1423,17/06/20,05:11:08,INFO,executor.Executor, Finished task 37.0 in stage 26.0 (TID 1207). 2705 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1424,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 40, boot = 13, init = 27, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1425,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 38, boot = 18, init = 05, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1426,17/06/20,05:11:08,INFO,executor.Executor, Finished task 38.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1427,17/06/20,05:11:08,INFO,executor.Executor, Finished task 39.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1428,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1240,9ba7fdc2,Got assigned task <*>,[]
1429,17/06/20,05:11:08,INFO,executor.Executor, Running task 0.0 in stage 27.0 (TID 1240),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1430,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1241,9ba7fdc2,Got assigned task <*>,[]
1431,17/06/20,05:11:08,INFO,executor.Executor, Running task 1.0 in stage 27.0 (TID 1241),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1432,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1242,9ba7fdc2,Got assigned task <*>,[]
1433,17/06/20,05:11:08,INFO,broadcast.TorrentBroadcast, Started reading broadcast variable 38,6c90e140,Started reading broadcast variable <*>,[]
1434,17/06/20,05:11:08,INFO,executor.Executor, Running task 2.0 in stage 27.0 (TID 1242),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1435,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1243,9ba7fdc2,Got assigned task <*>,[]
1436,17/06/20,05:11:08,INFO,executor.Executor, Running task 3.0 in stage 27.0 (TID 1243),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1437,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1244,9ba7fdc2,Got assigned task <*>,[]
1438,17/06/20,05:11:08,INFO,executor.Executor, Running task 4.0 in stage 27.0 (TID 1244),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1439,17/06/20,05:11:08,INFO,storage.MemoryStore," Block broadcast_38_piece0 stored as bytes in memory (estimated size 5.8 KB, free 844.0 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1440,17/06/20,05:11:08,INFO,broadcast.TorrentBroadcast, Reading broadcast variable 38 took 11 ms,c0edc03b,Reading broadcast variable <*> took <*> ms,[]
1441,17/06/20,05:11:08,INFO,storage.MemoryStore," Block broadcast_38 stored as values in memory (estimated size 9.6 KB, free 853.7 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1442,17/06/20,05:11:08,INFO,storage.BlockManager, Found block rdd_42_0 locally,d7f24216,Found block <*> locally,[]
1443,17/06/20,05:11:08,INFO,storage.BlockManager, Found block rdd_42_4 locally,d7f24216,Found block <*> locally,[]
1444,17/06/20,05:11:08,INFO,storage.BlockManager, Found block rdd_42_2 locally,d7f24216,Found block <*> locally,[]
1445,17/06/20,05:11:08,INFO,storage.BlockManager, Found block rdd_42_3 locally,d7f24216,Found block <*> locally,[]
1446,17/06/20,05:11:08,INFO,storage.BlockManager, Found block rdd_42_1 locally,d7f24216,Found block <*> locally,[]
1447,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 39, boot = -108, init = 146, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1448,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 42, boot = -77, init = 118, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1449,17/06/20,05:11:08,INFO,executor.Executor, Finished task 0.0 in stage 27.0 (TID 1240). 2474 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1450,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 41, boot = -71, init = 111, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1451,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 39, boot = -64, init = 102, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1452,17/06/20,05:11:08,INFO,executor.Executor, Finished task 4.0 in stage 27.0 (TID 1244). 2685 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1453,17/06/20,05:11:08,INFO,python.PythonRunner," Times: total = 42, boot = -66, init = 107, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1454,17/06/20,05:11:08,INFO,executor.Executor, Finished task 2.0 in stage 27.0 (TID 1242). 2520 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1455,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1245,9ba7fdc2,Got assigned task <*>,[]
1456,17/06/20,05:11:08,INFO,executor.Executor, Running task 5.0 in stage 27.0 (TID 1245),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1457,17/06/20,05:11:08,INFO,executor.Executor, Finished task 3.0 in stage 27.0 (TID 1243). 2651 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1458,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1246,9ba7fdc2,Got assigned task <*>,[]
1459,17/06/20,05:11:08,INFO,executor.Executor, Finished task 1.0 in stage 27.0 (TID 1241). 2428 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1460,17/06/20,05:11:08,INFO,executor.Executor, Running task 6.0 in stage 27.0 (TID 1246),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1461,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1247,9ba7fdc2,Got assigned task <*>,[]
1462,17/06/20,05:11:08,INFO,executor.Executor, Running task 7.0 in stage 27.0 (TID 1247),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1463,17/06/20,05:11:08,INFO,storage.BlockManager, Found block rdd_42_5 locally,d7f24216,Found block <*> locally,[]
1464,17/06/20,05:11:08,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1248,9ba7fdc2,Got assigned task <*>,[]
1465,17/06/20,05:11:20,INFO,executor.Executor, Running task 8.0 in stage 27.0 (TID 1248),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1466,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1249,9ba7fdc2,Got assigned task <*>,[]
1467,17/06/20,05:11:20,INFO,executor.Executor, Running task 9.0 in stage 27.0 (TID 1249),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1468,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_7 locally,d7f24216,Found block <*> locally,[]
1469,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_6 locally,d7f24216,Found block <*> locally,[]
1470,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_8 locally,d7f24216,Found block <*> locally,[]
1471,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_9 locally,d7f24216,Found block <*> locally,[]
1472,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 40, boot = 26, init = 13, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1473,17/06/20,05:11:20,INFO,executor.Executor, Finished task 5.0 in stage 27.0 (TID 1245). 2721 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1474,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 42, boot = 13, init = 28, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1475,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 40, boot = 15, init = 25, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1476,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 42, boot = 24, init = 17, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1477,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1250,9ba7fdc2,Got assigned task <*>,[]
1478,17/06/20,05:11:20,INFO,executor.Executor, Running task 10.0 in stage 27.0 (TID 1250),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1479,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 43, boot = 13, init = 29, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1480,17/06/20,05:11:20,INFO,executor.Executor, Finished task 8.0 in stage 27.0 (TID 1248). 2263 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1481,17/06/20,05:11:20,INFO,executor.Executor, Finished task 6.0 in stage 27.0 (TID 1246). 2205 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1482,17/06/20,05:11:20,INFO,executor.Executor, Finished task 7.0 in stage 27.0 (TID 1247). 2171 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1483,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_10 locally,d7f24216,Found block <*> locally,[]
1484,17/06/20,05:11:20,INFO,executor.Executor, Finished task 9.0 in stage 27.0 (TID 1249). 2427 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1485,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1251,9ba7fdc2,Got assigned task <*>,[]
1486,17/06/20,05:11:20,INFO,executor.Executor, Running task 11.0 in stage 27.0 (TID 1251),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1487,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1252,9ba7fdc2,Got assigned task <*>,[]
1488,17/06/20,05:11:20,INFO,executor.Executor, Running task 12.0 in stage 27.0 (TID 1252),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1489,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1253,9ba7fdc2,Got assigned task <*>,[]
1490,17/06/20,05:11:20,INFO,executor.Executor, Running task 13.0 in stage 27.0 (TID 1253),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1491,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1254,9ba7fdc2,Got assigned task <*>,[]
1492,17/06/20,05:11:20,INFO,executor.Executor, Running task 14.0 in stage 27.0 (TID 1254),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1493,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_11 locally,d7f24216,Found block <*> locally,[]
1494,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_12 locally,d7f24216,Found block <*> locally,[]
1495,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_13 locally,d7f24216,Found block <*> locally,[]
1496,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_14 locally,d7f24216,Found block <*> locally,[]
1497,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 40, boot = 14, init = 25, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1498,17/06/20,05:11:20,INFO,executor.Executor, Finished task 10.0 in stage 27.0 (TID 1250). 2667 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1499,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1255,9ba7fdc2,Got assigned task <*>,[]
1500,17/06/20,05:11:20,INFO,executor.Executor, Running task 15.0 in stage 27.0 (TID 1255),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1501,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 39, boot = 12, init = 26, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1502,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 42, boot = 13, init = 28, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1503,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 40, boot = 10, init = 29, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1504,17/06/20,05:11:20,INFO,executor.Executor, Finished task 11.0 in stage 27.0 (TID 1251). 2402 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1505,17/06/20,05:11:20,INFO,executor.Executor, Finished task 12.0 in stage 27.0 (TID 1252). 2486 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1506,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 41, boot = 11, init = 29, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1507,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_15 locally,d7f24216,Found block <*> locally,[]
1508,17/06/20,05:11:20,INFO,executor.Executor, Finished task 14.0 in stage 27.0 (TID 1254). 2404 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1509,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1256,9ba7fdc2,Got assigned task <*>,[]
1510,17/06/20,05:11:20,INFO,executor.Executor, Running task 16.0 in stage 27.0 (TID 1256),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1511,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1257,9ba7fdc2,Got assigned task <*>,[]
1512,17/06/20,05:11:20,INFO,executor.Executor, Finished task 13.0 in stage 27.0 (TID 1253). 2522 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1513,17/06/20,05:11:20,INFO,executor.Executor, Running task 17.0 in stage 27.0 (TID 1257),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1514,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1258,9ba7fdc2,Got assigned task <*>,[]
1515,17/06/20,05:11:20,INFO,executor.Executor, Running task 18.0 in stage 27.0 (TID 1258),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1516,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1259,9ba7fdc2,Got assigned task <*>,[]
1517,17/06/20,05:11:20,INFO,executor.Executor, Running task 20.0 in stage 27.0 (TID 1259),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1518,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_16 locally,d7f24216,Found block <*> locally,[]
1519,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_17 locally,d7f24216,Found block <*> locally,[]
1520,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_20 locally,d7f24216,Found block <*> locally,[]
1521,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_18 locally,d7f24216,Found block <*> locally,[]
1522,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 42, boot = 20, init = 22, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1523,17/06/20,05:11:20,INFO,executor.Executor, Finished task 15.0 in stage 27.0 (TID 1255). 2520 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1524,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 39, boot = 15, init = 24, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1525,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1260,9ba7fdc2,Got assigned task <*>,[]
1526,17/06/20,05:11:20,INFO,executor.Executor, Running task 05.0 in stage 27.0 (TID 1260),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1527,17/06/20,05:11:20,INFO,executor.Executor, Finished task 16.0 in stage 27.0 (TID 1256). 2171 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1528,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 40, boot = 14, init = 26, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1529,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 39, boot = 13, init = 25, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1530,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_05 locally,d7f24216,Found block <*> locally,[]
1531,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1261,9ba7fdc2,Got assigned task <*>,[]
1532,17/06/20,05:11:20,INFO,executor.Executor, Running task 21.0 in stage 27.0 (TID 1261),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1533,17/06/20,05:11:20,INFO,executor.Executor, Finished task 20.0 in stage 27.0 (TID 1259). 2517 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1534,17/06/20,05:11:20,INFO,executor.Executor, Finished task 17.0 in stage 27.0 (TID 1257). 2128 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1535,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 42, boot = 16, init = 25, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1536,17/06/20,05:11:20,INFO,executor.Executor, Finished task 18.0 in stage 27.0 (TID 1258). 2049 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1537,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1262,9ba7fdc2,Got assigned task <*>,[]
1538,17/06/20,05:11:20,INFO,executor.Executor, Running task 22.0 in stage 27.0 (TID 1262),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1539,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1263,9ba7fdc2,Got assigned task <*>,[]
1540,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_21 locally,d7f24216,Found block <*> locally,[]
1541,17/06/20,05:11:20,INFO,executor.Executor, Running task 20.0 in stage 27.0 (TID 1263),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1542,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1264,9ba7fdc2,Got assigned task <*>,[]
1543,17/06/20,05:11:20,INFO,executor.Executor, Running task 24.0 in stage 27.0 (TID 1264),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1544,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_22 locally,d7f24216,Found block <*> locally,[]
1545,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_24 locally,d7f24216,Found block <*> locally,[]
1546,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_20 locally,d7f24216,Found block <*> locally,[]
1547,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 40, boot = 17, init = 22, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1548,17/06/20,05:11:20,INFO,executor.Executor, Finished task 05.0 in stage 27.0 (TID 1260). 2055 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1549,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 41, boot = 20, init = 21, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1550,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1265,9ba7fdc2,Got assigned task <*>,[]
1551,17/06/20,05:11:20,INFO,executor.Executor, Running task 25.0 in stage 27.0 (TID 1265),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1552,17/06/20,05:11:20,INFO,executor.Executor, Finished task 21.0 in stage 27.0 (TID 1261). 2486 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1553,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 41, boot = 14, init = 25, finish = 2",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1554,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 41, boot = 11, init = 29, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1555,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1266,9ba7fdc2,Got assigned task <*>,[]
1556,17/06/20,05:11:20,INFO,executor.Executor, Running task 26.0 in stage 27.0 (TID 1266),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1557,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 41, boot = 20, init = 21, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1558,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_25 locally,d7f24216,Found block <*> locally,[]
1559,17/06/20,05:11:20,INFO,executor.Executor, Finished task 22.0 in stage 27.0 (TID 1262). 2171 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1560,17/06/20,05:11:20,INFO,executor.Executor, Finished task 24.0 in stage 27.0 (TID 1264). 2592 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1561,17/06/20,05:11:20,INFO,executor.Executor, Finished task 20.0 in stage 27.0 (TID 1263). 2085 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1562,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_26 locally,d7f24216,Found block <*> locally,[]
1563,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1267,9ba7fdc2,Got assigned task <*>,[]
1564,17/06/20,05:11:20,INFO,executor.Executor, Running task 27.0 in stage 27.0 (TID 1267),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1565,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1268,9ba7fdc2,Got assigned task <*>,[]
1566,17/06/20,05:11:20,INFO,executor.Executor, Running task 28.0 in stage 27.0 (TID 1268),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1567,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1269,9ba7fdc2,Got assigned task <*>,[]
1568,17/06/20,05:11:20,INFO,executor.Executor, Running task 29.0 in stage 27.0 (TID 1269),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1569,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_27 locally,d7f24216,Found block <*> locally,[]
1570,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_28 locally,d7f24216,Found block <*> locally,[]
1571,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_29 locally,d7f24216,Found block <*> locally,[]
1572,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 42, boot = 14, init = 27, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1573,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 41, boot = 35, init = 5, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1574,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 41, boot = 34, init = 6, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1575,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 42, boot = 34, init = 7, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1576,17/06/20,05:11:20,INFO,executor.Executor, Finished task 27.0 in stage 27.0 (TID 1267). 2182 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1577,17/06/20,05:11:20,INFO,executor.Executor, Finished task 28.0 in stage 27.0 (TID 1268). 2049 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1578,17/06/20,05:11:20,INFO,executor.Executor, Finished task 26.0 in stage 27.0 (TID 1266). 2267 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1579,17/06/20,05:11:20,INFO,executor.Executor, Finished task 25.0 in stage 27.0 (TID 1265). 2055 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1580,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1270,9ba7fdc2,Got assigned task <*>,[]
1581,17/06/20,05:11:20,INFO,executor.Executor, Running task 30.0 in stage 27.0 (TID 1270),ae0572db,Running task <*> in stage <*> (TID <*>,[]
